Year,Anomaly,Region
192611,0.27,oceania
192612,-0.51,oceania
192701,-0.16,oceania
192702,-0.58,oceania
192703,0.0,oceania
192704,-0.74,oceania
192705,-0.72,oceania
192706,0.1,oceania
192707,-0.37,oceania
192708,-0.09,oceania
192709,0.01,oceania
192710,0.11,oceania
192711,0.27,oceania
192712,-0.33,oceania
192801,-0.34,oceania
192802,-0.25,oceania
192803,0.2,oceania
192804,0.7,oceania
192805,-0.48,oceania
192806,-0.57,oceania
192807,-0.02,oceania
192808,0.83,oceania
192809,0.8,oceania
192810,0.13,oceania
192811,0.42,oceania
192812,0.4,oceania
192901,0.05,oceania
192902,0.54,oceania
192903,-0.61,oceania
192904,-0.94,oceania
192905,-0.74,oceania
192906,-0.7,oceania
192907,-1.19,oceania
192908,-0.16,oceania
192909,-0.71,oceania
192910,-0.29,oceania
192911,0.09,oceania
192912,-0.57,oceania
193001,-0.23,oceania
193002,0.19,oceania
193003,-0.21,oceania
193004,-0.28,oceania
193005,-0.15,oceania
193006,-0.01,oceania
193007,0.43,oceania
193008,-0.15,oceania
193009,-0.18,oceania
193010,-0.11,oceania
193011,0.1,oceania
193012,-0.42,oceania
193101,-0.43,oceania
193102,0.13,oceania
193103,-0.18,oceania
193104,-0.45,oceania
193105,-0.09,oceania
193106,0.07,oceania
193107,0.0,oceania
193108,-0.15,oceania
193109,-0.02,oceania
193110,-0.92,oceania
193111,-0.92,oceania
193112,0.0,oceania
193201,0.83,oceania
193202,-0.23,oceania
193203,-0.01,oceania
193204,-0.55,oceania
193205,0.12,oceania
193206,-0.48,oceania
193207,-0.61,oceania
193208,-0.32,oceania
193209,-0.37,oceania
193210,-0.48,oceania
193211,-0.06,oceania
193212,-0.21,oceania
193301,-0.13,oceania
193302,0.04,oceania
193303,0.39,oceania
193304,-0.1,oceania
193305,-0.06,oceania
193306,0.06,oceania
193307,-0.31,oceania
193308,-0.74,oceania
193309,-0.39,oceania
193310,-0.14,oceania
193311,-0.71,oceania
193312,-0.63,oceania
193401,0.11,oceania
193402,0.08,oceania
193403,0.14,oceania
193404,-0.36,oceania
193405,0.09,oceania
193406,-0.25,oceania
193407,-0.17,oceania
193408,-0.29,oceania
193409,0.14,oceania
193410,-0.43,oceania
193411,-0.52,oceania
193412,-0.18,oceania
193501,-0.11,oceania
193502,0.05,oceania
193503,-0.07,oceania
193504,-0.64,oceania
193505,-0.62,oceania
193506,-0.81,oceania
193507,-0.27,oceania
193508,0.14,oceania
193509,-0.25,oceania
193510,-0.05,oceania
193511,0.23,oceania
193512,0.06,oceania
193601,0.26,oceania
193602,0.11,oceania
193603,-0.18,oceania
193604,-0.55,oceania
193605,-0.21,oceania
193606,-0.77,oceania
193607,0.17,oceania
193608,0.83,oceania
193609,-0.19,oceania
193610,0.15,oceania
193611,0.1,oceania
193612,-0.01,oceania
193701,-0.7,oceania
193702,-0.13,oceania
193703,-0.07,oceania
193704,-0.73,oceania
193705,0.16,oceania
193706,-0.44,oceania
193707,-0.45,oceania
193708,-0.01,oceania
193709,-0.13,oceania
193710,0.45,oceania
193711,0.53,oceania
193712,0.25,oceania
193801,-0.2,oceania
193802,-0.39,oceania
193803,0.63,oceania
193804,0.39,oceania
193805,0.77,oceania
193806,0.06,oceania
193807,-0.15,oceania
193808,-0.3,oceania
193809,0.22,oceania
193810,0.57,oceania
193811,0.57,oceania
193812,0.67,oceania
193901,0.46,oceania
193902,-0.28,oceania
193903,-0.36,oceania
193904,0.01,oceania
193905,0.45,oceania
193906,-0.21,oceania
193907,-0.62,oceania
193908,-0.69,oceania
193909,-0.63,oceania
193910,-0.68,oceania
193911,-0.68,oceania
193912,-0.26,oceania
194001,-0.04,oceania
194002,-0.5,oceania
194003,0.41,oceania
194004,-0.44,oceania
194005,-0.84,oceania
194006,0.04,oceania
194007,-0.18,oceania
194008,0.04,oceania
194009,0.15,oceania
194010,0.73,oceania
194011,-0.37,oceania
194012,0.5,oceania
194101,-0.97,oceania
194102,-0.06,oceania
194103,-0.7,oceania
194104,0.38,oceania
194105,-0.02,oceania
194106,-0.18,oceania
194107,0.23,oceania
194108,-0.48,oceania
194109,-0.01,oceania
194110,-0.29,oceania
194111,0.19,oceania
194112,0.2,oceania
194201,0.05,oceania
194202,-0.57,oceania
194203,0.22,oceania
194204,0.03,oceania
194205,0.91,oceania
194206,0.64,oceania
194207,0.19,oceania
194208,0.72,oceania
194209,0.43,oceania
194210,-0.05,oceania
194211,-0.19,oceania
194212,-0.18,oceania
194301,-0.15,oceania
194302,-0.37,oceania
194303,0.54,oceania
194304,-0.11,oceania
194305,-0.54,oceania
194306,-0.76,oceania
194307,-0.17,oceania
194308,-0.56,oceania
194309,-0.09,oceania
194310,0.12,oceania
194311,-0.56,oceania
194312,0.04,oceania
194401,0.3,oceania
194402,-0.51,oceania
194403,-0.2,oceania
194404,-0.65,oceania
194405,-0.92,oceania
194406,-0.21,oceania
194407,-0.09,oceania
194408,0.13,oceania
194409,0.77,oceania
194410,0.09,oceania
194411,0.71,oceania
194412,-0.18,oceania
194501,-0.13,oceania
194502,-0.21,oceania
194503,-0.18,oceania
194504,0.02,oceania
194505,-0.1,oceania
194506,0.76,oceania
194507,-0.31,oceania
194508,0.93,oceania
194509,-0.07,oceania
194510,-0.7,oceania
194511,-0.38,oceania
194512,0.17,oceania
194601,0.06,oceania
194602,-0.64,oceania
194603,-0.71,oceania
194604,-0.93,oceania
194605,0.36,oceania
194606,-0.97,oceania
194607,0.16,oceania
194608,-0.06,oceania
194609,-0.28,oceania
194610,-0.65,oceania
194611,-0.05,oceania
194612,0.04,oceania
194701,0.68,oceania
194702,0.09,oceania
194703,-0.15,oceania
194704,-0.63,oceania
194705,0.23,oceania
194706,0.42,oceania
194707,0.35,oceania
194708,-0.01,oceania
194709,-0.46,oceania
194710,-0.77,oceania
194711,-0.54,oceania
194712,-0.66,oceania
194801,-0.64,oceania
194802,0.15,oceania
194803,-0.57,oceania
194804,-0.46,oceania
194805,-0.4,oceania
194806,-0.38,oceania
194807,-0.09,oceania
194808,0.08,oceania
194809,-0.24,oceania
194810,0.02,oceania
194811,-0.29,oceania
194812,-0.04,oceania
194901,-0.56,oceania
194902,-1.05,oceania
194903,-0.63,oceania
194904,-0.95,oceania
194905,-0.65,oceania
194906,-1.11,oceania
194907,0.01,oceania
194908,0.06,oceania
194909,-0.45,oceania
194910,-0.15,oceania
194911,-0.64,oceania
194912,-0.02,oceania
195001,-0.14,oceania
195002,-0.51,oceania
195003,-0.49,oceania
195004,-0.29,oceania
195005,0.39,oceania
195006,-0.47,oceania
195007,0.01,oceania
195008,-0.26,oceania
195009,0.16,oceania
195010,-0.69,oceania
195011,-0.47,oceania
195012,-0.41,oceania
195101,-0.39,oceania
195102,-0.22,oceania
195103,0.6,oceania
195104,-0.59,oceania
195105,-0.75,oceania
195106,0.18,oceania
195107,-0.16,oceania
195108,-0.79,oceania
195109,0.21,oceania
195110,-0.15,oceania
195111,0.31,oceania
195112,-0.02,oceania
195201,0.23,oceania
195202,0.09,oceania
195203,0.13,oceania
195204,-0.22,oceania
195205,-0.16,oceania
195206,-0.13,oceania
195207,-0.27,oceania
195208,-0.3,oceania
195209,-0.04,oceania
195210,-0.21,oceania
195211,-0.53,oceania
195212,-0.18,oceania
195301,-0.59,oceania
195302,-1.11,oceania
195303,0.66,oceania
195304,0.75,oceania
195305,-0.4,oceania
195306,0.11,oceania
195307,-0.05,oceania
195308,-0.76,oceania
195309,-0.35,oceania
195310,0.04,oceania
195311,-0.17,oceania
195312,0.33,oceania
195401,-0.26,oceania
195402,-0.55,oceania
195403,0.34,oceania
195404,0.02,oceania
195405,-0.12,oceania
195406,-0.35,oceania
195407,0.23,oceania
195408,0.15,oceania
195409,-0.09,oceania
195410,-0.11,oceania
195411,-0.19,oceania
195412,-0.15,oceania
195501,-0.08,oceania
195502,0.22,oceania
195503,-0.13,oceania
195504,-0.15,oceania
195505,-0.62,oceania
195506,0.18,oceania
195507,-0.23,oceania
195508,0.52,oceania
195509,0.36,oceania
195510,-0.06,oceania
195511,-0.79,oceania
195512,-0.54,oceania
195601,-0.3,oceania
195602,0.25,oceania
195603,-0.28,oceania
195604,-0.15,oceania
195605,-0.35,oceania
195606,-0.65,oceania
195607,0.06,oceania
195608,-0.84,oceania
195609,-0.96,oceania
195610,-0.73,oceania
195611,-0.66,oceania
195612,-0.42,oceania
195701,0.01,oceania
195702,-0.13,oceania
195703,-0.18,oceania
195704,0.72,oceania
195705,0.01,oceania
195706,1.22,oceania
195707,-0.87,oceania
195708,-0.07,oceania
195709,-0.3,oceania
195710,0.46,oceania
195711,0.46,oceania
195712,0.31,oceania
195801,0.03,oceania
195802,0.41,oceania
195803,0.46,oceania
195804,0.88,oceania
195805,1.49,oceania
195806,0.32,oceania
195807,0.45,oceania
195808,0.32,oceania
195809,-0.87,oceania
195810,-0.2,oceania
195811,0.06,oceania
195812,-0.17,oceania
195901,0.31,oceania
195902,0.18,oceania
195903,0.55,oceania
195904,0.48,oceania
195905,0.01,oceania
195906,0.3,oceania
195907,0.32,oceania
195908,0.38,oceania
195909,0.27,oceania
195910,0.15,oceania
195911,0.9,oceania
195912,-0.36,oceania
196001,0.4,oceania
196002,-0.15,oceania
196003,0.02,oceania
196004,0.02,oceania
196005,-1.22,oceania
196006,-0.48,oceania
196007,0.22,oceania
196008,-0.74,oceania
196009,-0.32,oceania
196010,0.25,oceania
196011,-0.5,oceania
196012,-0.06,oceania
196101,0.09,oceania
196102,0.09,oceania
196103,0.4,oceania
196104,0.71,oceania
196105,-0.14,oceania
196106,-0.02,oceania
196107,-0.49,oceania
196108,-0.54,oceania
196109,0.48,oceania
196110,0.76,oceania
196111,0.12,oceania
196112,0.48,oceania
196201,-0.05,oceania
196202,0.04,oceania
196203,-0.14,oceania
196204,-0.09,oceania
196205,-0.42,oceania
196206,1.07,oceania
196207,0.37,oceania
196208,-0.23,oceania
196209,-0.11,oceania
196210,0.01,oceania
196211,0.48,oceania
196212,0.03,oceania
196301,-0.41,oceania
196302,0.0,oceania
196303,0.36,oceania
196304,-0.32,oceania
196305,0.32,oceania
196306,-0.07,oceania
196307,-0.12,oceania
196308,-0.08,oceania
196309,0.02,oceania
196310,0.13,oceania
196311,-0.06,oceania
196312,0.3,oceania
196401,-0.02,oceania
196402,-0.25,oceania
196403,0.27,oceania
196404,0.33,oceania
196405,-0.04,oceania
196406,0.37,oceania
196407,0.68,oceania
196408,0.19,oceania
196409,0.41,oceania
196410,-0.83,oceania
196411,-0.35,oceania
196412,-0.74,oceania
196501,-0.03,oceania
196502,0.88,oceania
196503,-0.12,oceania
196504,-0.25,oceania
196505,0.4,oceania
196506,0.29,oceania
196507,-0.65,oceania
196508,0.17,oceania
196509,0.55,oceania
196510,0.5,oceania
196511,0.13,oceania
196512,0.28,oceania
196601,-0.16,oceania
196602,0.0,oceania
196603,0.13,oceania
196604,0.43,oceania
196605,-0.55,oceania
196606,0.26,oceania
196607,-0.22,oceania
196608,-0.61,oceania
196609,-0.26,oceania
196610,-0.74,oceania
196611,-0.15,oceania
196612,-0.62,oceania
196701,0.12,oceania
196702,-0.56,oceania
196703,-1.02,oceania
196704,0.37,oceania
196705,0.27,oceania
196706,0.03,oceania
196707,-0.44,oceania
196708,-0.5,oceania
196709,-0.23,oceania
196710,1.14,oceania
196711,0.23,oceania
196712,-0.28,oceania
196801,0.24,oceania
196802,0.12,oceania
196803,0.18,oceania
196804,0.55,oceania
196805,-0.81,oceania
196806,0.44,oceania
196807,-0.45,oceania
196808,-0.65,oceania
196809,-0.37,oceania
196810,-0.04,oceania
196811,-0.07,oceania
196812,-0.4,oceania
196901,0.83,oceania
196902,0.1,oceania
196903,0.03,oceania
196904,0.07,oceania
196905,0.27,oceania
196906,-0.11,oceania
196907,0.58,oceania
196908,0.4,oceania
196909,-0.9,oceania
196910,0.69,oceania
196911,0.18,oceania
196912,-0.06,oceania
197001,0.3,oceania
197002,0.64,oceania
197003,0.19,oceania
197004,0.21,oceania
197005,-0.16,oceania
197006,0.82,oceania
197007,-0.05,oceania
197008,-0.19,oceania
197009,-0.32,oceania
197010,0.55,oceania
197011,-0.13,oceania
197012,0.14,oceania
197101,0.6,oceania
197102,0.4,oceania
197103,0.38,oceania
197104,-0.2,oceania
197105,-0.22,oceania
197106,-0.47,oceania
197107,-0.17,oceania
197108,0.33,oceania
197109,0.4,oceania
197110,0.43,oceania
197111,-0.64,oceania
197112,-0.23,oceania
197201,-0.43,oceania
197202,-0.03,oceania
197203,-0.26,oceania
197204,-0.18,oceania
197205,0.11,oceania
197206,0.41,oceania
197207,-0.09,oceania
197208,0.52,oceania
197209,0.55,oceania
197210,0.42,oceania
197211,0.47,oceania
197212,1.21,oceania
197301,0.79,oceania
197302,0.23,oceania
197303,0.45,oceania
197304,0.94,oceania
197305,0.97,oceania
197306,0.79,oceania
197307,1.46,oceania
197308,0.73,oceania
197309,0.19,oceania
197310,0.43,oceania
197311,0.01,oceania
197312,0.01,oceania
197401,-0.63,oceania
197402,-0.76,oceania
197403,0.05,oceania
197404,-0.24,oceania
197405,-0.08,oceania
197406,-0.32,oceania
197407,0.41,oceania
197408,0.27,oceania
197409,-0.29,oceania
197410,-0.29,oceania
197411,-0.73,oceania
197412,-0.11,oceania
197501,-0.28,oceania
197502,-0.16,oceania
197503,-0.12,oceania
197504,-0.01,oceania
197505,0.4,oceania
197506,0.06,oceania
197507,1.26,oceania
197508,0.11,oceania
197509,0.69,oceania
197510,-0.73,oceania
197511,-0.01,oceania
197512,-0.2,oceania
197601,-0.96,oceania
197602,-0.42,oceania
197603,-0.21,oceania
197604,-0.18,oceania
197605,-0.37,oceania
197606,-0.26,oceania
197607,0.12,oceania
197608,-0.26,oceania
197609,-0.35,oceania
197610,-0.67,oceania
197611,-0.47,oceania
197612,0.5,oceania
197701,0.22,oceania
197702,0.54,oceania
197703,-0.15,oceania
197704,-0.07,oceania
197705,-0.01,oceania
197706,-0.17,oceania
197707,-0.16,oceania
197708,0.59,oceania
197709,-0.4,oceania
197710,0.6,oceania
197711,0.38,oceania
197712,0.37,oceania
197801,0.19,oceania
197802,0.46,oceania
197803,0.73,oceania
197804,0.3,oceania
197805,0.59,oceania
197806,0.11,oceania
197807,-0.01,oceania
197808,-0.12,oceania
197809,-0.75,oceania
197810,-0.25,oceania
197811,-0.25,oceania
197812,-0.25,oceania
197901,0.92,oceania
197902,0.09,oceania
197903,0.51,oceania
197904,0.43,oceania
197905,-0.36,oceania
197906,0.75,oceania
197907,0.14,oceania
197908,0.3,oceania
197909,0.25,oceania
197910,0.2,oceania
197911,0.9,oceania
197912,0.92,oceania
198001,0.36,oceania
198002,0.23,oceania
198003,0.79,oceania
198004,0.62,oceania
198005,0.99,oceania
198006,0.59,oceania
198007,0.3,oceania
198008,0.64,oceania
198009,0.97,oceania
198010,0.44,oceania
198011,0.92,oceania
198012,0.62,oceania
198101,0.48,oceania
198102,0.12,oceania
198103,-0.31,oceania
198104,1.24,oceania
198105,0.44,oceania
198106,0.16,oceania
198107,0.62,oceania
198108,0.57,oceania
198109,0.98,oceania
198110,0.33,oceania
198111,-0.37,oceania
198112,0.44,oceania
198201,0.63,oceania
198202,0.16,oceania
198203,-0.3,oceania
198204,0.2,oceania
198205,0.11,oceania
198206,-0.59,oceania
198207,-0.43,oceania
198208,0.87,oceania
198209,0.0,oceania
198210,-0.27,oceania
198211,0.84,oceania
198212,0.77,oceania
198301,0.2,oceania
198302,1.44,oceania
198303,0.54,oceania
198304,-0.42,oceania
198305,0.46,oceania
198306,0.36,oceania
198307,-0.29,oceania
198308,0.67,oceania
198309,1.21,oceania
198310,0.74,oceania
198311,0.32,oceania
198312,0.15,oceania
198401,-0.77,oceania
198402,-0.03,oceania
198403,-0.54,oceania
198404,0.17,oceania
198405,0.55,oceania
198406,0.2,oceania
198407,-0.23,oceania
198408,0.2,oceania
198409,-0.67,oceania
198410,0.15,oceania
198411,0.41,oceania
198412,0.22,oceania
198501,0.7,oceania
198502,0.81,oceania
198503,0.86,oceania
198504,0.3,oceania
198505,0.46,oceania
198506,-0.26,oceania
198507,0.24,oceania
198508,0.69,oceania
198509,-0.12,oceania
198510,-0.05,oceania
198511,0.28,oceania
198512,0.28,oceania
198601,0.15,oceania
198602,0.55,oceania
198603,1.13,oceania
198604,0.55,oceania
198605,0.87,oceania
198606,0.59,oceania
198607,0.13,oceania
198608,-0.24,oceania
198609,0.43,oceania
198610,-0.21,oceania
198611,0.03,oceania
198612,0.26,oceania
198701,0.2,oceania
198702,-0.19,oceania
198703,-0.27,oceania
198704,0.84,oceania
198705,0.16,oceania
198706,0.85,oceania
198707,0.28,oceania
198708,0.1,oceania
198709,0.31,oceania
198710,0.78,oceania
198711,0.52,oceania
198712,0.22,oceania
198801,1.0,oceania
198802,0.21,oceania
198803,0.79,oceania
198804,0.7,oceania
198805,1.06,oceania
198806,0.9,oceania
198807,0.94,oceania
198808,0.68,oceania
198809,0.99,oceania
198810,1.72,oceania
198811,0.02,oceania
198812,-0.05,oceania
198901,0.13,oceania
198902,0.53,oceania
198903,0.08,oceania
198904,0.4,oceania
198905,0.82,oceania
198906,-0.21,oceania
198907,0.1,oceania
198908,-0.46,oceania
198909,0.49,oceania
198910,0.65,oceania
198911,-0.02,oceania
198912,0.39,oceania
199001,0.61,oceania
199002,-0.08,oceania
199003,0.94,oceania
199004,0.41,oceania
199005,0.87,oceania
199006,0.03,oceania
199007,0.69,oceania
199008,0.15,oceania
199009,0.09,oceania
199010,0.54,oceania
199011,1.23,oceania
199012,0.88,oceania
199101,0.43,oceania
199102,0.61,oceania
199103,0.45,oceania
199104,0.48,oceania
199105,0.49,oceania
199106,1.36,oceania
199107,0.6,oceania
199108,0.37,oceania
199109,0.51,oceania
199110,1.07,oceania
199111,0.19,oceania
199112,0.01,oceania
199201,-0.03,oceania
199202,0.42,oceania
199203,0.94,oceania
199204,0.8,oceania
199205,0.52,oceania
199206,0.48,oceania
199207,0.59,oceania
199208,0.33,oceania
199209,0.12,oceania
199210,-0.18,oceania
199211,-0.58,oceania
199212,-0.21,oceania
199301,0.45,oceania
199302,-0.16,oceania
199303,0.38,oceania
199304,0.97,oceania
199305,0.67,oceania
199306,0.25,oceania
199307,0.82,oceania
199308,0.59,oceania
199309,0.16,oceania
199310,-0.15,oceania
199311,0.55,oceania
199312,-0.23,oceania
199401,0.73,oceania
199402,0.18,oceania
199403,-0.34,oceania
199404,0.1,oceania
199405,0.41,oceania
199406,0.23,oceania
199407,0.35,oceania
199408,-0.14,oceania
199409,0.23,oceania
199410,0.52,oceania
199411,0.35,oceania
199412,0.7,oceania
199501,0.38,oceania
199502,-0.1,oceania
199503,-0.16,oceania
199504,-0.07,oceania
199505,0.12,oceania
199506,0.56,oceania
199507,0.62,oceania
199508,0.89,oceania
199509,0.95,oceania
199510,0.17,oceania
199511,0.5,oceania
199512,0.03,oceania
199601,0.33,oceania
199602,0.35,oceania
199603,0.36,oceania
199604,0.29,oceania
199605,0.45,oceania
199606,1.72,oceania
199607,0.95,oceania
199608,0.74,oceania
199609,0.71,oceania
199610,0.74,oceania
199611,0.31,oceania
199612,0.36,oceania
199701,-0.07,oceania
199702,0.6,oceania
199703,-0.07,oceania
199704,0.34,oceania
199705,0.32,oceania
199706,0.33,oceania
199707,-0.08,oceania
199708,0.18,oceania
199709,0.99,oceania
199710,0.69,oceania
199711,0.72,oceania
199712,0.82,oceania
199801,0.94,oceania
199802,1.21,oceania
199803,1.25,oceania
199804,0.8,oceania
199805,1.29,oceania
199806,0.94,oceania
199807,0.76,oceania
199808,1.41,oceania
199809,1.2,oceania
199810,1.0,oceania
199811,0.42,oceania
199812,0.33,oceania
199901,1.06,oceania
199902,0.29,oceania
199903,0.84,oceania
199904,-0.07,oceania
199905,0.94,oceania
199906,0.66,oceania
199907,0.72,oceania
199908,0.73,oceania
199909,1.06,oceania
199910,0.72,oceania
199911,-0.64,oceania
199912,-0.35,oceania
200001,-0.29,oceania
200002,0.2,oceania
200003,0.23,oceania
200004,0.29,oceania
200005,-0.39,oceania
200006,-0.15,oceania
200007,0.75,oceania
200008,0.34,oceania
200009,1.26,oceania
200010,0.23,oceania
200011,0.48,oceania
200012,0.23,oceania
200101,1.01,oceania
200102,0.48,oceania
200103,-0.22,oceania
200104,0.46,oceania
200105,0.17,oceania
200106,0.85,oceania
200107,0.62,oceania
200108,0.32,oceania
200109,0.81,oceania
200110,-0.24,oceania
200111,-0.08,oceania
200112,-0.16,oceania
200201,0.26,oceania
200202,-0.23,oceania
200203,0.48,oceania
200204,1.52,oceania
200205,1.27,oceania
200206,0.55,oceania
200207,0.57,oceania
200208,0.43,oceania
200209,0.91,oceania
200210,0.9,oceania
200211,1.22,oceania
200212,0.94,oceania
200301,0.8,oceania
200302,0.91,oceania
200303,0.12,oceania
200304,0.94,oceania
200305,1.0,oceania
200306,0.88,oceania
200307,0.86,oceania
200308,0.66,oceania
200309,1.02,oceania
200310,0.09,oceania
200311,0.64,oceania
200312,0.78,oceania
200401,0.66,oceania
200402,0.69,oceania
200403,0.52,oceania
200404,0.96,oceania
200405,0.35,oceania
200406,0.72,oceania
200407,0.49,oceania
200408,0.16,oceania
200409,0.01,oceania
200410,1.31,oceania
200411,0.44,oceania
200412,0.53,oceania
200501,0.65,oceania
200502,0.79,oceania
200503,1.04,oceania
200504,1.96,oceania
200505,1.11,oceania
200506,0.97,oceania
200507,1.06,oceania
200508,0.56,oceania
200509,1.09,oceania
200510,1.11,oceania
200511,0.84,oceania
200512,0.8,oceania
200601,1.04,oceania
200602,0.7,oceania
200603,0.67,oceania
200604,0.08,oceania
200605,-0.21,oceania
200606,-0.18,oceania
200607,0.35,oceania
200608,0.86,oceania
200609,0.97,oceania
200610,1.16,oceania
200611,1.29,oceania
200612,0.46,oceania
200701,0.32,oceania
200702,1.38,oceania
200703,0.62,oceania
200704,0.9,oceania
200705,1.45,oceania
200706,-0.43,oceania
200707,0.57,oceania
200708,0.8,oceania
200709,1.03,oceania
200710,1.08,oceania
200711,0.62,oceania
200712,0.36,oceania
200801,1.11,oceania
200802,0.03,oceania
200803,0.6,oceania
